source,post_date,summary,dpi_uid,index
NSF,202309,"The Ethical and Responsible Research (ER2) program aims to support fundamental research about what constitutes or promotes responsible and ethical conduct of research (RECR). The ER2 program seeks to encourage science, technology, engineering and mathematics (STEM) researchers, practitioners and educators at all career stages to conduct research with integrity and to educate others about RECR. Research questions of interest to the program could address ethical issues involving diversity, equity, inclusion, accessibility, bias, culture, transparency and mentoring or other interpersonal behaviors in research environments, as well as the following:
What constitutes responsible and ethical conduct of research (RECR) and why?
What are the similarities and differences between RECR norms in different fields, sectors (for example, academia, industry and non-profit), or locations (states, regions or countries), and what can they learn from one another in terms of promoting ethical research practices?
Which organizational practices, contexts, and incentives promote ethical and responsible STEM research and why?
Which practices contribute to establishing and maintaining ethical cultures, and how can these practices be transferred and integrated into other research and learning settings?
Proposals from or involving substantial collaboration with organizations in EPSCoR-eligible jurisdictions, minority-serving institutions, women’s colleges or organizations primarily serving persons with disabilities are strongly encouraged. Proposals that include international collaborations are encouraged if the unique resources, expertise, facilities or locations of international partners enhance the merit of the proposed work. Please see the NSF PAPPG for guidance on international collaborations.",yL9ajXWYAoNG777+V1nlWm58Fjxnm5STffNh5Sdd4kA=,NSF202309
NSF,202309,"An Ideas Lab is an intensive meeting that brings together multiple diverse perspectives to focus on finding innovative cross-disciplinary solutions to a grand challenge problem (see below and PAPPG Chapter II.F.6. for more information about this type of proposal). The goal of the Personalized Engineering Learning Ideas Lab is to extend engineering education research to enable advanced personalization in pedagogy and assessment in a K-12 or higher education context. The following broad areas have been identified as possible avenues to advance knowledge: personalized engineering education, multimodal sensing for personalized learning systems and team-based personalized learning. This Ideas Lab aims to bring together experts from diverse scientific, engineering and education backgrounds to develop innovative technologies and solutions to achieve personalized learning for engineering education.
This Ideas Lab is organized by the Office of Emerging Frontiers and Multidisciplinary Activities (EFMA), the Division of Engineering Education and Centers (EEC), and the Division of Civil, Mechanical and Manufacturing Innovation in the Directorate for Engineering (ENG); the Division of Information and Intelligent Systems (IIS) in the Directorate for Computer and Information Science and Engineering (CISE); the Division of Behavioral and Cognitive Sciences in the Directorate for Social, Behavioral and Economic Sciences (SBE); the Division of Graduate Education, the Division of Research on Learning in Formal and Informal Settings, and the Division of Undergraduate Education in the Directorate for STEM Education (EDU); and the Division of Translational Impacts in the Directorate for Technology, Innovation and Partnerships (TIP).
INFORMATIONAL WEBINAR: The Emerging Frontiers and Multidisciplinary Activities (EFMA) Office will host an informational webinar in October 2023 to discuss the Ideas Lab: Personalized Engineering Learning solicitation and to answer questions. Details on how to join this webinar will be posted on the EFMA Website.",aFG6+a2yfjRIoYSVyy3F6JhMbMn6vQ+DWFFyP3Znoiw=,NSF202309
NSF,202309,"The purpose of this solicitation is to broaden participation in innovation ecosystems that advance key technologies (e.g., advanced manufacturing, advanced wireless, artificial intelligence, biotechnology, quantum information science, semiconductors, novel materials, and microelectronics) by supporting capacity-building efforts at institutions of higher education (IHEs) interested in growing external partnerships. Creation of this program is motivated by the commitment of the National Science Foundation (NSF), including the newly established NSF Directorate for Technology, Innovation and Partnerships (TIP), to accelerate scientific and technological innovation nationwide and empower all Americans to participate in the U.S. research and innovation enterprise. Establishing more inclusive innovation ecosystems will require broad networks of partners working together in support of use-inspired research; the translation of such research to practice or commercial application; and the development of a skilled workforce. The NSF Regional Innovation Engines (NSF Engines) program, housed within the TIP Directorate, seeks to grow inclusive innovation ecosystems around the country. Growing such ecosystems will only be successful if all interested IHEs within a region are able to participate and contribute their unique set of skills and expertise. However, NSF appreciates many Minority-Serving Institutions (MSIs), Predominantly Undergraduate Institutions (PUIs), and two-year institutions lack the infrastructure and resources needed to grow external partnerships and effectively contribute to innovation ecosystems, and thus are currently unable to effectively engage with the NSF Engines program.
This solicitation aims to provide MSIs, PUIs, and two-year institutions with limited or no research capacity (see Section IV for details) with the support necessary to become equitable partners with teams competing under the current and subsequent NSF Engines program funding opportunities. Importantly, participation in this solicitation is not predicated on an existing partnership with organizations submitting an NSF Engines proposal. Rather, it is expected that the capacity-building efforts funded under this solicitation will provide significant innovation partnership opportunities irrespective of future participation in an NSF Engine. 
 ",w67+hIaAh6qqrptXU7vAe4wxhnkN/94olS6cU8XB4qo=,NSF202309
NSF,202309,"The purpose of the Research on Innovative Technologies for Enhanced Learning (RITEL) program is to support early-stage research in emerging technologies for teaching and learning that respond to pressing needs in authentic (real-world) educational environments. RITEL supports future-oriented exploratory and synergistic research in emerging technologies (including, but not limited to, artificial intelligence (AI), robotics, and immersive or augmenting technologies) for teaching and learning. The program accepts proposals that focus on learning, teaching, or a combination of both. The scope of the program is broad and includes teaching and learning in science, technology, engineering, and mathematics (STEM) and in foundational areas that enable STEM (e.g., self-regulation, literacy, communication, collaboration, creativity, and socio-emotional skills). RITEL supports research in all learning contexts (e.g., formal, informal, workplace) and for all learner populations. RITEL has a special interest in diverse learner/educator populations and in developing new educational technologies that are cost-effective for budget-limited school districts, colleges and universities. Research in this program should be informed by the convergence (synthesis) of multiple disciplines: e.g., learning sciences; discipline-based education research; computer and information science and engineering; design; and cognitive, behavioral, and social sciences. RITEL is unique in its requirement that projects must advance research in both learning (and/or teaching) and technology.",0DiFk7ujzCgcP44m0Ed0dh4ooDE8Du9y2fu/VZGUw5A=,NSF202309
NSF,202309,"The National Science Foundation (NSF) is soliciting proposals for managing the operation and maintenance of the National Geophysical Facility (hereafter referred to as NGF) an NSF-funded major facility. The NGF is designed to enable the research community to ask, and address, questions about a variety of Earth processes from local to global scales. NGF will operate global and regional networks of sensors; provide a lending library of instrumentation and support services to enable PI-led field experiments; support archiving, quality control, and delivery of geophysical data and data product development; and provide education, outreach, workforce development, and community engagement activities that serve a wide range of audiences. NGF will be a single facility, with a single operator that will succeed NSF’s current geophysical facilities, the Seismological Facility for the Advancement of GEoscience (SAGE) and the Geodetic Facility for the Advancement of GEoscience (GAGE).
The award recipient will work closely with NSF and the scientific community to ensure that NGF capabilities support, and advance, Earth Sciences and related disciplines. In cooperation with NSF, and within available resources, the recipient will plan and execute a viable, coherent, and inclusive program to: (1) streamline the management and operations of existing geophysical facility capabilities into one consolidated geophysical facility; (2) enhance existing facility capabilities in instrumentation, data services and cyberinfrastructure; and (3) implement a bold vision to broaden participation and foster a culture of equity and inclusion in the Earth Sciences and related disciplines.
The NSF Division of Earth Sciences (EAR) in the Directorate for Geosciences (GEO) has primary responsibility for the programmatic oversight of NGF and activities will be coordinated with the Division of Ocean Sciences (OCE), Division of Atmospheric and Geospace Sciences (AGS), and Office of Polar Programs (OPP). 
A single award will be made as a cooperative agreement with a duration of five years. NSF may renew the award for an additional five years, subject to availability of funds, the recipient's satisfactory performance, and review of a cost proposal for the second 5-year period. NSF’s decision will be informed by the National Science Board Statement on Recompetition of Major Facilities (NSB 2015-45 or its successor).",6RKfjoRlwtn0R3VPlkogmKL2gGNaZBqYONGl9+8CQno=,NSF202309
NSF,202309,"The world is currently undergoing unprecedented changes in global climates across all biomes, with effects on nearly every life-form. How organisms respond to these rapidly changing conditions will have large consequences for the growth, reproduction and fitness of individual organisms, the distribution of species over space and time, the integrity and the composition of natural communities, the yield of domesticated crops and animals, and the incidence and severity of pathogen outbreaks. Consequences such as these are already having major impacts on the US bioeconomy, the world’s food security, and the ecosystem services provided by living systems to humans. Developing a comprehensive understanding of the mechanistic underpinnings of organismal response to climate change will improve our ability to understand adaptive and plastic capacity of species and to predict and to mitigate maladaptive biological responses to rapidly changing environments, thus facilitating the maintenance of species on a changing planet.
Most climate change studies to date have lacked integration between investigations of organismal mechanisms of response and eco-evolutionary approaches. This solicitation calls for proposals that integrate the study of organismal mechanisms of response to climate change (ORCC) with eco-evolutionary approaches to better predict and mitigate the effects of a rapidly changing climate on earth’s living systems. Specific areas of emphasis include but are not limited to integrating physiology and genomics into the next generation of species distribution models; understanding the mechanistic bases of plastic responses to climate change; functional genomics of organismal response to climate change; how biological interactions are affected by climate change; how biological interactions in turn affect organismal responses to climate change; and improving our ability to predict the limits of biological and global resilience as organisms face changing and novel climate conditions.
Proposals to the ORCC Solicitation are encouraged that build on NSF’s investment in growing convergence research by developing integrative, cross-disciplinary approaches that examine the organismal mechanisms that underlie adaptive and maladaptive responses to environmental factors associated with climate change, how these responses affect fitness in changing and/or novel climates and the genetic and evolutionary processes (eco-evolutionary) through which these traits originate, persist, and are transmitted across generations. Further, this solicitation encourages creative approaches to use the results of these foundational research investigations to develop use-inspired ways to address societal challenges in anticipating and managing effects of climate change on organisms across spatial and temporal scales and biological hierarchies.
Proposals that do not bridge disciplinary components, that lack a specific focus on mechanisms of organismal response to climate change, that do not integrate organismal mechanistic insights with eco-evolutionary consequences above the level of the individual, or that do not describe a plan for use-inspired applications of foundational research, should be submitted to the ""core"" or special programs in IOS, OCE, or DEB are not appropriate for submission to this solicitation. Please contact a cognizant program officer if you have questions about where your planned proposal fits.",m96YYHTAmC9IfyWdeWCA2M9qW7nlyPqrZ7YYPamUwso=,NSF202309
NSF,202309,"The purpose of the Focused Research Group activity is to support collaborative groups employing innovative methods to solve specific, major research challenges in the mathematical sciences. A major challenge is an outstanding problem of significant importance that requires the focused and synergistic efforts of a collaborative group to solve, and whose solution will have wide impacts in the mathematical sciences and potentially in other areas. Groups may include, in addition to statisticians and mathematicians, researchers from other science and engineering disciplines appropriate for the proposed research. Risky projects are welcome. Interdisciplinary projects are welcome. Projects should be timely, limited in duration to up to three years, and substantial in their scope and impact for the mathematical sciences. Funded projects that show substantial progress in their first two years may be recommended for a creativity extension for up to an additional two years.",rKn0x+BfCJL+jSugx7vzOaZZ52ar7v/JHqcpgL5KzA0=,NSF202309
NSF,202308,"The Directorate for Biological Sciences (BIO) awards Postdoctoral Research Fellowships in Biology (PRFB) to recent recipients of the doctoral degree for research and training in selected areas supported by BIO and with special goals for human resource development in biology. For proposals under this solicitation, these areas are (1) Broadening Participation of Groups Underrepresented in Biology, (2) Integrative Research Investigating the Rules of Life Governing Interactions Between Genomes, Environment and Phenotypes, and (3) Plant Genome Postdoctoral Research Fellowships. 
The fellowships encourage independence at an early stage of the research career to permit Fellows to pursue their research and training goals in the most appropriate research locations in collaboration with sponsoring scientists. It is expected that the sponsoring scientists will actively mentor the Fellows and will greatly benefit from collaborating with these talented early-career scientists and incorporating them into their research groups. The research and training plan of each fellowship must address important scientific questions within the scope of BIO and the specific guidelines in this fellowship program solicitation. Because the fellowships are offered to postdoctoral scientists only early in their careers, NSF encourages doctoral students to discuss the availability of these postdoctoral fellowships with their doctoral mentors and potential postdoctoral sponsors early in their doctoral programs to take full advantage of this funding opportunity. Fellowships are awards to individuals, not institutions, and are administered by the Fellows. ",LXwfAIAVUC9RrdtDGAvPSC02DgCjW7EjBb8G59kzdn8=,NSF202308
NSF,202308,"The contemporary research landscape is a collaborative and international enterprise requiring high level coordination among multi-disciplinary, cross-cultural teams. As such, the Accelerating Research through International Network-to-Network Collaborations program (AccelNet) values cooperation over competition. Program goals are to 1) leverage prior NSF support for building research capacity towards activities that launch international research network of networks (NoN) that will lead to an accelerated advancement of an area of science after the award period and 2) recruit and foster a diverse and internationally competent US-based workforce trained in conducting and leading multi-team international collaboration. Any area funded by the National Science Foundation is eligible, particularly those addressing grand research challenges identified within research communities and/or by NSF.
Successful proposals will demonstrate that the proposed activities will: 1) accelerate scientific research at a rate that would not be possible without concerted international cooperation in research planning; 2) make NoN members more competitive for research awards following the period of award; 3) recruit and foster a US-based diverse and internationally competent workforce trained in conducting and leading multi-team international collaboration. Proposals must include detailed plans for collaborative networking activities that will result in a synergy of effort across the entire NoN.
The AccelNet Program has two tracks. The Design Track allows PIs to build on prior NSF research awards by providing time and resources for building capacity across teams to launch a synergistic international NoN. The Implementation Track allows PIs to build on prior research or networking awards, such as AccelNet Design or Research Coordination Networks (RCN) by providing time and resources to implement an international NoN. There are two phases to the Implementation Track. Phase 1 funding is for activities related exclusively to NoN activities and is open to all PIs, including but not limited to prior successful Design Track PIs. Phase 2 funding is for early concept research arising from Phase 1 activities and is only open to Phase 1 PIs who have identified a critical research gap during synergistic networking activities in the first 18-24 months of Phase 1 awards.",uBxqf22Hg8DnVaKsTWFMXr+3ujG1NNffuJ9+Nfd16uU=,NSF202308
NSF,202308,"The Decision, Risk and Management Sciences Program (DRMS) supports scientific research directed at increasing understanding and effectiveness of decision making by individuals, groups, organizations and society. DRMS supports research with solid foundations in theories and methods of the social and behavioral sciences. This social and behavioral science research should advance knowledge, address fundamental scientific and societal issues and have strong broader impacts. DRMS funds doctoral dissertation research improvement grants (DDRIGs) in the following areas:
Judgement and decision making.
Decision analysis and decision aids.
Risk analysis, perception and communication.
Societal and public-policy decision making.
Management science and organizational design.
All research must be grounded in theory and generalizable. Purely theoretical or algorithmic proposals are not appropriate for DRMS DDRIG proposals.",CfB0N9yWvTA7M4RBYBfN1bfpM8xAp8FFA9nPe2zy88Y=,NSF202308
NSF,202308,"The NSF Directorate for Geosciences (GEO) EMpowering BRoader Academic Capacity and Education (EMBRACE) program seeks to support research and educational efforts at ""non-R1"" institutions, including non-R1 minority serving institutions (MSIs), two-year colleges (2YCs), primarily undergraduate institutions (PUIs), and emerging research and masters level institutions (see Carnegie Classification and Integrated Postsecondary Education Data System). With this solicitation, the EMBRACE program aims to mitigate multiple barriers faced by faculty members in geosciences and related fields at non-R1 institutions in submitting and obtaining federal funding (e.g., high teaching loads, increased expectations for teaching and mentoring, low or no start-up packages, and limited institutional infrastructure and research support personnel).
The EMBRACE program supports two categories of proposals: Seed and Growth.
Seed proposals can request up to two years of funding for faculty members in GEO-related disciplines at non-R1 institutions to (1) initiate research and/or education programs at their own institutions; and/or (2) build or catalyze research collaborations or partnerships:
within the same institution; or
across peer institutions; or
with research-intensive institutions; or
with industry or other non-academic entities; or
any combination mentioned above.
Growth proposals can request up to four years of funding to enable faculty members at non-R1 institutions to establish independent GEO-related disciplinary research programs. In addition to research, funding may be used to support undergraduate and/or graduate students, post-doctoral scholars, salary (summer, course buyout, sabbatical) and other research related expenses.",LmQ16FFYa6SN+FAJXeSkQywoSU6eL4oP73bpzd/LQuE=,NSF202308
NSF,202308,"The multi-agency Ecology and Evolution of Infectious Diseases program supports research on the ecological, evolutionary, organismal, and social drivers that influence the transmission dynamics of infectious diseases. The central theme of submitted projects must be the quantitative, mathematical, or computational understanding of pathogen transmission dynamics. The intent is discovery of principles of infectious disease (re)emergence and transmission and testing mathematical or computational models that elucidate infectious disease systems. Projects should be broad, interdisciplinary efforts that go beyond the scope of typical studies. They should focus on the determinants and interactions of (re)emergence and transmission among any host species, including but not limited to humans, non-human animals, and/or plants. This includes, for example, the spread of pathogens; the influence of environmental factors such as climate; the population dynamics and genetics of vectors and reservoir species or hosts; how the physiology or behavior of the pathogen, vector, or host species biology affects transmission dynamics; the feedback between ecological transmission and evolutionary dynamics; and the cultural, social, behavioral, and economic dimensions of pathogen transmission and disease. Research may be on zoonotic, environmentally-borne, vector-borne, enteric, or respiratory pathogens of either terrestrial, aquatic, or marine systems and organisms, including diseases of animals and plants, at any scale from specific pathogens to inclusive environmental systems. Proposals for research on disease systems of public health concern to Low- or Middle-Income Countries (LMICs) are strongly encouraged, as are disease systems of concern in agricultural systems. Investigators are encouraged to develop the appropriate multidisciplinary team, including for example, anthropologists, modelers, ecologists, bioinformaticians, genomics researchers, social scientists, economists, oceanographers, mathematical scientists, behaviorists, epidemiologists, evolutionary biologists, entomologists, immunologists, parasitologists, microbiologists, bacteriologists, virologists, pathologists or veterinarians, with the goal of integrating knowledge across disciplines to enhance our ability to predict and control infectious diseases.",REC4wUpriEX62tOwD/1Yuhxfe4LcqfKobp8qDR0/0gA=,NSF202308
NSF,202308,"The Division of Physics (PHY) supports physics research and the preparation of future scientists in the nation’s colleges and universities across a broad range of physics disciplines that span scales of space and time from the largest to the smallest and the oldest to the youngest.  The Division is comprised of disciplinary programs covering experimental and theoretical research in the following major subfields of physics: Atomic, Molecular and Optical Physics; Elementary Particle Physics; Gravitational Physics; Integrative Activities in Physics; Nuclear Physics; Particle Astrophysics; Physics at the Information Frontier; Physics of Living Systems; Plasma Physics; and Quantum Information Science. Principal Investigators (PIs) are encouraged to consider including specific efforts to increase diversity of the physics community and broaden participation of under-represented groups in Science, Technology, Engineering, and Mathematics (STEM). 
Additional Information
The Division of Physics strongly encourages single proposal submission for possible co-review rather than submission of multiple related proposals to several programs.
PIs considering submitting more than one proposal to this solicitation, or who already have an active PHY award, are encouraged to first consult with the relevant program officer(s) before preparing a new proposal. This does not apply to awards from or submissions to the MRI, REU, and/or center programs, or in cases of renewal proposals.
Due Dates
Full Proposal Deadline(s) (due by 5 p.m. submitter’s local time):

Program(s)


Deadline


Plasma Physics


Third Monday in November, e.g. November 20, 2023


AMO – Theory and Experiment
Gravitational Physics – Theory and Experiment
LIGO Research Support
Integrative Activities in Physics


Fourth Wednesday in November,
e.g. November 22, 2023


Elementary Particle Physics – Experiment
Particle Astrophysics – Experiment


First Tuesday in December, e.g. December 05, 2023


Nuclear Physics – Theory and Experiment
Elementary Particle Physics – Theory
Particle Astrophysics and Cosmology – Theory
Physics of Living Systems
Quantum Information Science


Second Tuesday in December,
e.g. December 12, 2023",VuOp0VuH8vm1JRyH/FZ09UFXoDwP5+Iy7ZnzK17zOPE=,NSF202308
NSF,202308,"The purpose of this interagency program solicitation is to support the development of transformative high-risk, high-reward advances in computer and information science, engineering, mathematics, statistics, behavioral and/or cognitive research to address pressing questions in the biomedical and public health communities. Transformations hinge on scientific and engineering innovations by interdisciplinary teams that develop novel methods to intuitively and intelligently collect, sense, connect, analyze and interpret data from individuals, devices and systems to enable discovery and optimize health. Solutions to these complex biomedical or public health problems demand the formation of interdisciplinary teams that are ready to address these issues, while advancing fundamental science and engineering.",ioN7Ru1drnSBuJ7k39lMqEXu7LJijB8NcUBPxpskMfw=,NSF202308
NSF,202307,"Artificial Intelligence (AI) has advanced tremendously and today promises personalized healthcare; enhanced national security; improved transportation; and more effective education, to name just a few benefits. Increased computing power, the availability of large datasets and streaming data, and algorithmic advances in machine learning (ML) have made it possible for AI research and development to create new sectors of the economy and revitalize industries. Continued advancement, enabled by sustained federal investment and channeled toward issues of national importance, holds the potential for further economic impact and quality-of-life improvements.  


The 2023 update to the National Artificial Intelligence Research and Development Strategic Plan, informed by visioning activities in the scientific community as well as interaction with the public, identifies as its first strategic objective the need to make long-term investments in AI research in areas with the potential for long-term payoffs in AI. AI Institutes represent a cornerstone Federal Government commitment to fostering long-term, fundamental research in AI while also delivering significantly on each of the other eight objectives in that strategy.  The National Security Commission on Artificial Intelligence (NSCAI) identifies AI Institutes as a key component of a bold, sustained federal push to scale and coordinate federal AI R&D funding and to reinforce the foundation of technical leadership in AI.
This program is a multisector effort led by the National Science Foundation (NSF), in partnership with the Simons Foundation (SF), the National Institute of Standards and Technology (NIST), Department of Defense (DOD) Office of the Under Secretary of Defense for Research and Engineering (OUSD (R&E)), Capital One Financial Corporation (Capital One), and Intel Corporation (Intel). 
This program solicitation expands the nationwide network of AI Research Institutes with new funding opportunities over the next two years. In this round, the program invites proposals for institutes that have a principal focus in one of the following themes aimed at transformational advances in a range of economic sectors, and science and engineering fields:
 
Group 1 - Awards anticipated in FY 2024:
Theme 1: AI for Astronomical Sciences

Group 2 - Awards anticipated in FY 2025:
Theme 2: AI for Discovery in Materials Research
Theme 3: Strengthening AI

For the institute themes listed in Group 1, NSF anticipates awards to start in FY 2024; and for themes listed in Group 2, NSF anticipates awards to start in FY 2025. Each group has a specific set of due dates and review timeline pertaining only to that group. More detail is found under Due Dates and in the timeline provided in the Program Description. ",juA4HAnPXE9Gw7J+EFtBj3kGp4399rkpRB33Qv4mamQ=,NSF202307
NSF,202307,"Large-scale simulations and the ability to accumulate massive amounts of data have revolutionized science and engineering. The goal of the Computational and Data-enabled Science and Engineering (CDS&E) meta-program is to identify and capitalize on opportunities for major scientific and engineering breakthroughs through new computational and data-analysis approaches and best practices. The CDS&E meta-program supports projects that harness computation and data to advance knowledge and accelerate discovery above and beyond the goals of the participating individual programs. The intellectual drivers may be in an individual discipline or cut across more than one discipline in various Divisions and Directorates. A CDS&E proposal should enable and/or utilize the development and adaptation of advances in research and infrastructure in computational and data science.
The CDS&E meta-program encourages research that pushes the envelope of science and engineering through computation and data, welcoming proposals in any research area supported by the participating divisions. A proposal may address topics that develop or enable interactions among theory, computing, experiment, and observation to achieve progress on hitherto intractable science and engineering problems. Areas of emphasis for CDS&E vary by program. PIs are advised to consult the ""related programs"" links below before submitting.
The CDS&E meta-program is not intended to replace existing programs that support projects involving computation or the analysis of large or complex data sets using established methods. Rather, proposals submitted to the CDS&E meta-program must have a significant component of computational or data science that goes well beyond what would typically be included in these programs. Any proposal submitted to the CDS&E program that is not responsive to this Program Description may be transferred to or reviewed within the context of an individual program. A proposal requesting consideration within the context of CDS&E should begin the title with the identifying acronym ""CDS&E:"". Supplement requests to existing awards may also be considered. A CDS&E proposal should include substantive science, engineering, or computing research. Algorithm and pilot software development supporting science and engineering may also be appropriate, depending on the program. Proposers who seek to implement proven, existing methods into robust cyberinfrastructure are referred instead to the program on Cyberinfrastructure for Sustained Scientific Innovation (CSSI).
A CDS&E proposal should be submitted to one of the ""Related Programs"" or Divisions by the associated submission window, deadline, or target date listed in the table below. In picking the most relevant program, PIs are advised to read program descriptions and solicitations carefully and consult with cognizant Program Officers before proposal preparation. Proposal submissions outside the receiving program's scientific scope may be transferred to a different program or returned without review.
 
Due Dates
DirectorateDivision and ProgramSubmission Window or Target Date
ENG


Division of Chemical, Bioengineering, Environmental, and Transport Systems


  September 01, 2023 - September 15, 2023
  September 01- September 15, Annually Thereafter


ENG


Division of Civil, Mechanical and Manufacturing Innovation


  September 01, 2023 - September 15, 2023
  September 01- September 15, Annually Thereafter


MPS


Division of Chemistry - Chemical Catalysis (CAT), Chemical Structure Dynamics and Mechanisms-B (CSDM-B), Chemical Synthesis (SYN)


  September 01, 2023 - September 30, 2023
  September 01 - September 30, Annually Thereafter


MPS


Division of Materials Research


  October 16, 2023
  October 15, Annually Thereafter


MPS


Division of Astronomical Sciences - Advanced Technologies and Instrumentation


  October 01, 2023 - November 15, 2023
  October 01 - November 15, Annually Thereafter


MPS


Division of Chemistry - Chemical Measurement and Imaging (CMI), Environmental Chemical Sciences (ECS), and Macromolecular, Supramolecular and Nanochemistry (MSN)


  October 01, 2023 - October 31, 2023
  October 1 - October 31, Annually Thereafter


MPS


Division of Astronomical Sciences - Astronomy and Astrophysics Research Grants


  October 01, 2023 - November 15, 2023
  October 01 - November 15, Annually Thereafter


MPS


Division of Physics: Investigator-Initiated Research Projects – Plasma Physics program


  November 20, 2023,
  Third Monday in November, Annually Thereafter


MPS


Division of Chemistry - Chemistry of Life Processes (CLP), Chemical Structure, Dynamics, and Mechanisms-A (CSDM-A), Chemical Theory, Models and Computational Methods (CTMC)


  Full proposals accepted anytime


MPS


Division of Mathematical Sciences


  Full proposals accepted anytime",AHoIO89tbze7dj/HFSk+kE/nuQJvAgz67Hy3bxC+UD4=,NSF202307
NSF,202307,"The National Quantum Initiative (NQI) Act1 aims to ensure the continuing leadership of the United States (U.S.) in quantum information science and technology. In conformance with the NQI goals, an argument2-5 was set forth for a renewed emphasis on identifying and fostering early adoption of quantum technologies to transform the field of Quantum Information Science and Engineering (QISE) and to accelerate broader impacts on society. A systematic approach to maturing quantum technology platforms by integrating end-users and potential customers from other fields of science and engineering and other sectors of the economy into cycles of research, development, and demonstration should result in lowering the barriers for end-users to pioneer new applications. NSF support for use-inspired and translational research in QISE, combined with its existing strength in support of the underlying foundational research, is anticipated to accelerate development of a market for quantum technologies.
With this program solicitation, the Foundation is introducing the National Quantum Virtual Laboratory (NQVL) concept as an overarching shared infrastructure designed to facilitate the translation from basic science and engineering to the resultant technology, while at the same time emphasizing and advancing its scientific and technical value. The NQVL aims to develop and utilize use-inspired and application-oriented quantum technologies. In the process, NQVL researchers will explore quantum frontiers6, foster QISE workforce education and training, engage in outreach activities at all levels, and promote broadening participation, diversity, equity, and inclusion in QISE, thereby lowering barriers at all entry points of the research enterprise. The engagement of the entire United States (U.S.) QISE community will be necessary for this initiative to succeed, and, indeed, the project is designed to include participation from a full spectrum of organizations who have expertise to contribute. In particular, NSF recognizes that the involvement of industry partners is essential and will welcome these to be a part of the overall structure. Partnerships with other U.S. Federal agencies under the NQI umbrella are also encouraged.
This solicitation lays out a vision for the entire NQVL program that includes Quantum Science and Technology Demonstration (QSTD) projects, support for enabling technologies through Transformative Advances in Quantum Systems (TAQS), as well as a central coordination hub. Proposals for Pilot phase QSTDs are solicited at this time.
It is required that prospective PIs contact the NQVL Program Officer(s) as soon as possible, but not later than two weeks before submitting a proposal in response to this solicitation, to ascertain that the focus and budget of their proposal is appropriate for this solicitation.
H.R.6227 - National Quantum Initiative Act, https://www.congress.gov/bill/115th-congress/house-bill/6227
Accelerating Progress Towards Practical Quantum Advantage, A National Science Foundation Project Scoping Workshop (2022), https://arxiv.org/abs/2210.14757
Quantum Computer Systems for Scientific Discovery, PRX Quantum 2, 017001 (2021) https://doi.org/10.1103/PRXQuantum.2.017001
Development of Quantum InterConnects for Next-Generation Information Technologies, PRX Quantum 2, 017002 (2021) https://doi.org/10.1103/PRXQuantum.2.017002
Quantum Simulators: Architectures and Opportunities, PRX Quantum 2, 017003 (2021) https://doi.org/10.1103/PRXQuantum.2.017003
Quantum Frontiers: Report on Community Input to the Nation's Strategy for Quantum Information Science, https://www.quantum.gov/wp-content/uploads/2020/10/QuantumFrontiers.pdf",zCRylSgLqvr4OTG6kXkqjwcr2Wphss24Kpxl4M3Fhzg=,NSF202307
NSF,202307,"The purpose of the Mathematical Sciences Postdoctoral Research Fellowships (MSPRF) is to support future leaders in mathematics and statistics by facilitating their participation in postdoctoral research environments that will have maximal impact on their future scientific development. There are two options for awardees: Research Fellowship and Research Instructorship. Awards will support research in areas of mathematics and statistics, including applications to other disciplines.",E7r/nNBXBgjQXShVXUzHpOd3vGMZ+qe5iqLskpzq9xY=,NSF202307
NSF,202306,"The Research Experiences for Undergraduates (REU) program supports active research participation by undergraduate students in any of the areas of research funded by the National Science Foundation. REU projects involve students in meaningful ways in ongoing research programs or in research projects specifically designed for the REU program. This solicitation features two mechanisms for supporting student research:
REU Sites are based on independent proposals to initiate and conduct projects that engage a number of students in research. REU Sites may be based in a single discipline or academic department or may offer interdisciplinary or multi-department research opportunities with a coherent intellectual theme.
REU Supplements may be included as a component of proposals for new or renewal NSF grants or cooperative agreements or may be requested for ongoing NSF-funded research projects.
REU projects with an international dimension are welcome.
Undergraduate student participants in either REU Sites or REU Supplements must be U.S. citizens, U.S. nationals, or U.S. permanent residents.
Students do not apply to NSF to participate in REU activities, and NSF does not select students for the opportunities. Investigators who receive REU awards establish their own process for receiving and reviewing applications and selecting students, and students follow the instructions provided by each REU Site or REU Supplement to apply. (In some cases, investigators pre-select students for REU Supplements.) To identify appropriate REU Sites, students should consult the directory of active REU Sites on the Web at https://www.nsf.gov/crssprgm/reu/reu_search.cfm.",TDXxQCNneYzrSDlxVUDkE6bb0oq56l9jxtVLh5bOXqM=,NSF202306
